ID,CC_Consumption
16464,13705.121476999993
19863,13102.547214666678
16289,6129.679840666666
3396,4009.3132959999984
1950,6081.693531666666
18910,9639.671711333345
9694,6287.117471999997
15347,3719.791739333332
13653,8337.27931233333
19422,9513.062506999999
2442,10047.20874800001
3042,12921.766182333324
574,9921.709131333342
1237,5233.0093
9161,1820.7140069999984
11362,18092.014022333326
174,10968.020974666677
10512,3542.146870666668
2361,10068.168795666674
19553,15652.024879000017
16088,13664.750541000001
15758,8157.5341493333335
2754,4766.102309
2164,8685.456772333335
622,6924.140495999998
19967,5674.015214999998
14744,5935.924863666668
18723,13945.635898999997
17460,5597.493058999996
5411,10446.744920333338
7708,11453.094181999999
10158,9080.101661666662
7759,3846.96503766667
11960,4693.139352333337
7229,6248.159330333336
17596,12610.57396399999
17875,11482.08857500001
3193,16823.559346666676
1239,10636.215044333334
2446,3965.4061216666664
13521,6917.038194999998
1873,3452.0568820000003
3300,4756.0844356666685
2980,3896.3735756666642
2239,5668.798895333336
17467,23289.54556533332
4016,9468.992357000003
18399,6564.57691366666
4460,15001.066603000012
9114,3676.2249063333365
5470,14124.901332999993
14819,15188.124708666674
15637,11438.522795999997
4826,17131.911764999983
2021,3462.2218863333296
13241,4130.445930666669
13564,16397.481285333346
13724,5657.90566633333
4458,3543.0837489999976
3781,6888.288359999992
5570,5215.408623999998
13787,5740.209263333334
16463,6747.496681666671
14589,12498.454848333327
9012,14279.970476666655
7054,7221.204884999998
13281,20531.574617333343
5955,5851.445255999997
11606,3360.274417666665
10045,8241.277886999995
10521,3606.364279000003
5163,5004.28277066667
18356,10391.018292666668
62,11133.08293833333
5702,7405.2712759999995
5556,7487.310961666664
5060,6076.244780666663
3987,12826.208857999987
11,10949.05468400001
15148,6768.057522666661
10749,16161.491890000005
8760,3465.966250999998
16457,6547.594751333334
17332,11249.547572333342
7314,5206.455021333332
2484,8184.518800666669
5780,13927.330352666673
13994,3222.589214333331
9190,6089.072443666664
8913,11866.547705666675
2123,3314.270458666667
17169,4347.906095
1069,7976.226037999989
19507,15116.062460333345
2517,5437.168982999997
13535,13670.240604333341
11135,11772.713359999994
2158,6365.385945999994
77,6943.806720333333
19243,11669.576205
288,4941.308246666668
138,6481.772753333337
490,5521.315925333337
17789,4250.378186333334
12597,5118.762610333331
4387,7134.84528933334
15690,10299.228618000005
11761,9377.444624000005
19177,6419.606476333333
17493,12436.052507666676
17195,5083.444618333341
8002,14315.603635666675
12954,5371.659114000005
7883,22062.650623666643
17414,8511.59438533334
11630,10053.363971
11057,3184.8918386666664
14179,9072.183470666669
9598,7552.039456333339
4225,7339.615909333333
14235,8268.93741566667
17043,4633.094507333333
18510,10259.048689666663
16974,9958.259662666665
170,33819.41170466668
7860,7525.880981333329
1205,3445.639942333333
16029,25871.04126199999
662,8358.419090333326
10373,5806.343346333335
6365,7768.892744000004
11052,5015.662410000003
3485,5533.395614666664
19396,5787.778013333329
8856,9215.998849333333
4947,22518.96243166665
8748,4211.615038999999
2376,15404.987354333327
2160,7952.99609733333
1259,24907.59372500001
12708,1690.548265666667
14444,2404.462444333332
7220,9339.064416000001
16249,4498.0363043333355
15971,7785.084386000001
3519,5303.836586666665
17689,6500.547824333336
12829,3301.724568000002
11243,3733.3759829999995
12096,22014.09258233335
19490,6041.657856333326
6408,13009.406218000013
9079,5842.637665333333
8404,10413.770773333343
1013,4248.806551333332
9524,7737.897690666659
12217,11065.99825733332
6216,32779.26160133336
15978,4194.296677333335
9872,7863.309213999999
599,7176.56586999999
19178,8310.005649666664
2679,14017.467165999993
7312,7241.487124666659
11853,8931.636563333337
1607,7719.021905666672
6847,5024.518723333331
4110,15891.17740566666
9315,4161.078462333333
10507,11958.490576333328
16151,3867.9095419999994
6162,3349.818316000001
11432,7921.335251666671
10315,7610.347821333338
15575,11122.02035233333
2349,3750.5051330000024
1739,9735.917583333341
9520,22102.902371333337
8270,9257.332923666674
15122,10711.29740933334
8222,6155.34745399999
3691,6025.994972999999
1186,7032.12705066667
7007,15880.489321666673
8315,8904.125118333328
16816,5527.581703333341
6865,4686.873877000004
9174,18365.090125333343
7422,2870.2169559999975
13715,6476.908473999998
13242,3383.138349333331
7813,3064.9202013333365
16683,10718.062286333328
8378,16858.13655033334
9230,3847.5886296666677
7830,16272.171651666664
12011,8037.479183666663
6022,6251.219897333331
715,2730.85824
6240,3349.053998333333
18022,8962.379115333335
17426,7099.425098666673
18633,13355.75160400001
8442,15323.252489000015
1516,6468.783042000002
8055,2734.557363666668
13157,14677.95620266667
529,19614.829776333354
13500,6668.423518999998
2981,5098.760445000003
8825,6778.899291333341
14190,10024.106079666675
14875,9026.433132333335
15297,6736.52276766667
17006,5617.3022146666635
17499,3014.7321206666675
15495,15419.186320666662
56,5204.110161666667
10951,6056.201198666669
17807,8192.906425666668
12327,5934.331829333334
13227,3894.9438200000022
10921,6924.102943000001
1100,8407.974305666665
14949,4950.27029066667
19898,8528.178609000015
16164,18137.94235266667
373,6560.036813333338
9027,2018.9310426666666
834,5702.752920999997
14367,8935.767682666667
19278,9661.367296333336
7936,6802.685610333333
3026,1677.1272006666666
14112,7362.90627966667
6450,7964.638493666669
441,9403.207470666668
7767,9187.09126066666
16168,8690.749825666666
1440,8876.996466333334
1282,5554.666804333331
10033,4477.095525000002
8819,2073.341747000002
5963,7913.116194333334
798,14630.02380233335
4718,11937.714729333318
14497,10811.441606999997
9652,8353.913711666668
9132,3616.621834666663
4255,5402.839799333334
18162,4527.358432000003
13810,4913.862913666666
16323,15488.69011500001
19556,14740.636453999998
566,8264.527451999997
16490,22687.103496000003
15807,10863.513498000004
14560,6269.566123
12970,5879.6832446666685
13554,5616.479198000002
9864,3298.455984999997
3399,7498.612329666663
17702,3803.19632566667
6208,8812.59366333333
7496,3195.5761783333355
2443,10339.284791333343
14969,9301.990154333333
15416,5685.14493166667
18618,3557.081655666669
6392,14393.934306000005
19484,4539.070569
2305,7355.341423000001
13456,5021.241912666672
4569,2213.0245976666647
2318,12753.98074466666
3406,2984.2402229999984
16307,7019.9008736666665
14333,6427.048149
15242,2093.472002666665
928,10789.043704666663
7814,9305.572499333335
5705,8015.440308000006
16573,3941.870953666667
8952,7860.867497666667
18290,5143.991848666664
14933,4673.958695999997
3499,6979.954994666664
12827,9916.016498999996
9916,5212.894096999999
9384,8490.966060333341
7470,11457.967918666667
4086,11718.663256666667
16768,2054.2857816666674
13772,3715.2292066666655
5374,11581.999252333335
16297,5131.042406000003
9069,4636.164189333335
6970,5778.999025666665
6437,3638.128506
13631,11531.293024666666
13217,4177.006568666664
9103,6809.236881000003
19695,9319.20904766666
16906,5212.392113333334
18495,2274.8932516666673
7785,6780.482823666673
13385,14017.776242000002
18511,6228.356198333328
10036,5409.451515333328
962,11686.017624666656
15428,4441.911241333334
19723,10535.076679999993
19344,12074.244238333324
11756,9250.114361000009
9284,2534.7173896666654
10728,10684.936142666656
7640,2180.545544
19339,6740.292663000004
17619,10312.99573133334
12273,4956.266415666667
11908,3804.969087666665
824,24403.625014666675
19383,11014.327921000007
8367,17350.87715966668
4259,5171.9613833333315
13719,6469.535596666663
13517,4759.169495666662
15578,3052.6641073333326
13086,16702.17962466668
5722,3446.614801666665
980,5202.742844333333
15870,12857.262828666668
13179,21801.466157000003
11210,6727.47557100001
11599,4898.740542666661
7801,5134.335530333333
176,8162.223894000003
9106,7329.544024666663
2383,4034.313306999998
10401,8273.617061333345
8565,4344.514272666664
473,5963.943583333334
19872,3540.629904333332
13930,4251.986291999999
3742,13725.871782666656
17223,9385.559831000008
3075,4419.462153999997
4190,7054.584751666666
7507,8755.190919999997
6039,9686.743418999997
6158,11590.464154666666
12371,12521.392658999992
661,5085.7939559999995
15126,6589.654804666666
14443,24713.231408333373
2311,19006.00546566667
12850,7975.402419666667
14700,11399.316286666672
4116,12511.45067033333
12524,5213.742682333332
1844,8805.442702666662
12975,7720.929800333331
9838,13363.233620000003
7846,5478.530965999999
2137,7062.857915666668
6688,3919.591441
14620,4655.380500333329
1858,11137.712795666657
17384,1456.7376476666655
7080,15439.996220666679
12052,6002.296222333334
2297,18781.67446599998
6302,9992.216364333342
3245,13162.917077999999
13135,6977.543796999997
17044,5354.918564333334
19997,11904.342105000012
1724,3418.2356493333327
16565,14243.746854333343
11409,6465.541491000001
9426,28458.654989
2931,8543.03809366666
6329,10744.601240666656
18001,7870.1792073333345
7540,12401.233866000002
17914,6575.611974000006
15125,11766.119435666664
12231,8254.49243333333
18930,10917.265492666664
16341,6242.237388999997
3638,6909.259027333338
9361,5264.315387333329
1600,10578.051612666673
13613,1941.0862286666668
10406,6541.762540333334
5575,6415.504696666669
18036,5333.879326999999
8206,5214.0397060000005
13053,3096.715114666662
13260,9793.867389999996
19512,6981.903971333329
256,3353.790356666665
18672,1606.8363393333343
14985,4538.433722999999
10632,10359.42068966667
17584,18122.37586100001
17399,2325.1666920000002
5103,5336.239646666668
13906,13823.298053666664
17677,15135.024004000012
17305,5103.294036000001
6489,6332.148870333336
12689,7064.650633999992
376,4658.868834333334
16396,14562.213956666654
1560,15486.382942000007
13475,2729.294903000001
6072,12398.830547666668
11799,5007.033063333333
886,16819.42114533336
1629,34926.46989466661
704,8396.82112166667
196,3611.9919959999984
10931,3786.708538333334
19098,2601.596795666665
11004,12841.391226333344
16558,2759.4630903333355
637,3735.0507630000025
10317,6011.6741613333315
15869,5455.042751000001
3759,4624.230047333332
13988,14390.020629333349
8393,19970.51300366666
11051,1684.2588799999996
10827,3386.452239666665
7888,8638.032263666664
19681,4880.980874333332
686,8470.895165666669
10989,38809.52745266667
13850,5150.484656999996
5012,3022.789885333332
3052,5180.350579000001
1331,34334.50449533334
7267,11069.340319666668
13450,4542.506192666666
8976,4574.2297683333345
2292,13909.690116000002
10216,11544.63950000001
16553,7541.932594
12182,6711.884340333333
16615,18325.899080333333
10598,11672.079217666655
1347,6417.766697666666
3681,2705.480062666668
16244,15567.92860400001
14061,7397.702895333334
13542,6290.751339333328
961,3498.3564150000016
17328,9540.617285333341
14012,3983.0010550000015
11288,31167.304508000016
210,12093.320798333323
4031,3396.7842809999993
4244,7666.117625666666
17805,9750.184730666664
6409,6523.298466333327
387,6857.967632666664
14348,11568.160219333327
10689,10866.872574000008
1061,11678.168604
9577,15942.157009000002
9905,14550.710189999985
14647,4197.404530333331
6707,21084.91941133332
11664,4080.455983666665
586,6238.520872000001
8377,8362.214944999996
8398,9309.483368
19245,8443.564754
14308,8246.146556
3573,17867.977108999992
3657,7777.980758999997
18428,1808.9358626666653
7440,2529.275475000002
16503,11493.667779000005
15060,3599.1938243333357
11798,4993.1369049999985
7336,4330.3836266666685
7542,9351.595354000006
185,5561.639962666666
7238,4283.461105666665
2559,35675.30702933334
18502,15230.795755999989
10492,7477.067187666668
9793,6008.916961666667
7181,15534.432011333334
4163,5550.384760666666
1781,5829.67907666667
6881,10530.076573666662
15368,6541.517919666663
15252,7421.591085333338
9806,8828.034818333339
15110,5548.960029666667
14392,9519.828858333329
6554,12931.668068333336
12330,11301.919695666675
19366,7625.758824333333
3616,5793.692246666666
19430,3159.3623870000006
14831,3830.6329553333344
670,14885.03787266666
16679,13335.111219333337
17509,9453.673085000004
6002,9210.987004000002
18137,4379.991443666664
12047,5456.540633333336
10100,4205.038025000003
6374,4629.318417333332
2990,3862.8699989999996
3186,8549.9687
8179,6855.9707253333345
16262,3392.768418666666
16905,8032.672551333325
12000,11929.291083666674
1832,12971.835419999996
6883,4020.998983333335
17646,11892.588375
2427,3880.8073393333298
2932,24374.265736333346
12563,13187.689337
17886,7479.173218666663
10452,7376.018901666673
3646,6018.475498333335
5011,27156.00895366667
14445,10033.126707999994
8563,18683.437746000003
6069,2670.587772000001
14911,5458.508490000001
12589,4813.100396666668
12349,7549.196465999999
2551,7699.568557666667
15757,25235.53964033333
7012,3492.0334673333323
7179,2856.8049796666683
11231,5197.691428999998
3810,7461.380499999999
803,7803.180047333335
15657,8946.951113
7957,4524.001634999999
19815,2337.9602203333325
5947,15287.241691333329
4434,14996.683350333333
6309,1739.6961599999986
17543,9490.759483666665
19350,7519.668218000001
12876,13480.064859333337
3476,46085.04609499994
19029,3467.5250830000027
7915,9099.477279333329
10609,3059.523974666667
12020,25144.883426999993
3800,8920.378403666668
2234,9144.39155733334
15928,1563.2781699999991
8237,10497.278342
6843,10777.519650333334
7176,7357.615922666662
16433,5681.910445000008
1294,4966.674681666668
9532,20938.156293000022
5197,4903.0984936666655
12235,6658.0520943333295
15399,45071.28268799989
4978,3187.5873789999964
1547,4054.2625290000037
169,12155.336609333352
9169,6711.970723666658
16377,7759.22308133333
12282,9577.119616
10869,2685.291322000002
9649,12712.759161333342
2615,3317.6594843333323
18815,4632.284769333331
2613,5730.775659333338
395,2617.9562399999986
17231,13576.325964666672
10566,5288.305479333336
15549,14100.270974333342
4252,24721.56375499999
12531,13225.358129666669
4566,4607.230859000002
10981,9663.876526666674
7057,8821.140534666667
1292,3145.0349463333305
3143,8145.022952666663
9039,7294.553320333335
8652,7021.002890333336
6447,7973.143546666666
10664,8301.95884833333
3095,17797.440228333333
19859,8620.608438999998
10355,11734.475494666669
12973,15386.039119000003
748,9842.839240333326
17344,2578.5467799999974
2978,5103.902426999997
5549,10338.250426666667
16872,3672.344495333333
14320,6167.167091333336
6586,6682.033316
2663,8417.31583400001
11219,16759.686531000007
443,4905.131352999998
18630,8748.235572333337
14298,4123.381479666664
14516,5726.199094666663
6297,10504.503182666669
18041,8497.672494000006
13207,5670.780124999998
11855,6599.516912666668
7623,7004.74392466666
4329,7287.451559666662
14919,10357.404276333336
16046,7930.192536999999
19980,4416.869848333336
3465,11480.260386666669
3766,19171.003335000005
9748,7612.513521666674
998,13958.277990999999
15171,15702.97494066667
831,10079.680891666672
9803,6569.884411666661
5884,12305.57329700001
4354,24710.261577333324
9418,3908.454821666664
10926,16815.076501666663
9845,15184.913869666678
15376,8067.094905333343
1760,39189.424857000005
12336,9241.67484433334
7642,10143.472234
10649,10106.354946000003
4137,7568.764340333333
8584,13447.26690033334
111,7805.699713666664
7399,9874.521702666667
4133,24668.38081299997
2989,10750.957120333334
17643,12396.031519333332
16789,5784.297227666665
12760,4190.244771333335
10491,5533.8232053333395
5021,15432.348048333346
18917,5363.547337333333
19784,3490.2137426666663
9732,13999.79274866668
2063,5245.128602333332
11256,5853.731856333338
9543,11205.508940666676
5797,13971.585336999995
19965,22515.54942133334
9758,9524.650098333332
17967,7187.477384333336
4543,7936.756681000001
11115,4550.719556666664
16483,10639.822686999996
8753,5414.96864066667
11388,5881.250583999999
15833,8146.5000670000045
858,5648.831167333337
17312,5930.738596333335
12626,3510.0685636666667
12578,37168.9283576667
1886,15780.359662333332
12240,5742.02644466667
4905,4374.162289666661
1748,3729.8213449999985
7871,4608.680001000001
4446,2387.7929303333344
9066,6767.355298333327
7030,7229.958231333334
6677,4290.617724333329
13041,16607.103788999982
9739,7735.124725000003
18,4941.654504999998
16280,4622.15521866667
18178,7810.02957666667
15278,6614.8252446666675
9198,7114.2217843333365
8290,11467.632721000002
14789,11514.033628999992
5200,8644.842286333336
2119,23586.747865333353
19329,2551.8471133333346
13896,6999.915748666667
16471,4587.587411333333
10189,6079.681092333331
1349,24202.880732000005
955,9677.034124999998
1555,5383.7117130000015
11470,15407.609356666673
5637,2809.7115069999986
6527,4566.383014000001
12549,31157.154674999998
5923,5685.113808666666
15878,16981.876135000006
16978,15855.643040666673
1565,6707.190938999997
13713,3765.3345356666646
7694,4059.3527100000033
1687,4575.815972333333
5118,3219.926112000002
12979,4859.579941
13939,5767.437604333328
6293,13339.335424333329
15226,6871.03787499999
10958,5781.497964333338
5168,5980.280819000002
17046,9260.445266
3383,12797.72403533334
4262,10307.907960666671
19743,4072.855593666664
11244,3761.7038666666663
4920,3452.955194666669
11624,4057.901420333335
3763,3279.5580083333343
19070,11388.941071333336
4467,5993.387508999999
18006,9195.024881666668
19934,33489.71215633339
9721,6010.444731333331
16347,4877.309854999999
9144,7659.371892333336
12427,4881.981061333335
3239,8246.204681666666
6779,6921.276160999998
9665,12750.10984933333
2266,2462.131928
16173,3951.5811066666643
14359,2723.356644333334
1818,4611.802973000002
10899,14527.605246333325
13187,9431.12169
4771,10081.35806000001
9363,30545.940457333345
9450,11910.573562333333
18354,11379.306082666666
18734,10362.492834999994
10641,14423.073199333347
7806,7873.51007266666
19522,9052.530902333343
12738,11426.698503666668
12167,15737.862039333333
7905,6630.858554333332
14090,2925.6605120000004
10679,13859.486613666655
19870,4034.529629666668
13686,6103.097045333333
3986,3809.597082666663
9159,6570.428914666671
15510,7293.744811333328
16406,3507.922515666667
17322,6846.972468333331
7447,13773.541507999997
1122,4845.317324999997
12068,6678.426802666668
3832,14409.702285333338
3728,10264.113449666673
9466,5386.966943666662
1326,9444.049324333346
3122,1859.554411666668
15650,5064.693151000004
9768,27039.62167899998
19913,4225.226325000001
6012,17043.967722666675
8435,31122.066748666664
9596,7047.138365999997
10366,9339.252610000003
10464,8808.31289066667
17835,5242.409494333334
8269,16294.702180666669
11108,9305.549003666663
8930,20768.332594999985
2094,7356.976706
2486,35853.04790599997
13293,14244.32568
1093,30633.020743666657
9398,6819.421586333332
13967,8414.293505333331
15174,9080.064660999997
15008,12336.402751666665
3084,7675.605370333336
18636,15561.987720666677
8638,7386.623912999997
16044,10233.654083000007
423,2038.0054930000022
12268,7857.655599000002
3754,17557.35595766667
11690,7208.538038666669
1363,23953.765831666657
5802,17190.049216666666
14406,14975.262756000013
15300,7206.444337333332
18621,14880.911354333342
15137,4793.020937333334
4774,2518.183059666668
18374,5438.934155333331
17354,5604.40567866667
17261,5478.6997506666685
7217,8915.857557666672
1026,13680.823203999993
15892,8067.511014000005
13238,5052.8522233333315
55,13304.233936999995
7478,5470.756521000003
6530,6276.623948000002
12867,7427.498172333329
15960,4223.985159999998
15232,13282.596303666676
10772,12183.587511333331
452,9968.999810333336
17089,5607.737440999998
10031,13634.701812999989
8786,5509.747769999998
1372,4204.958679999997
6006,10936.669018666664
13200,11293.530000333316
887,5642.719960999996
5623,6734.660642999999
11474,3142.554353333331
10358,8740.444895999997
1811,3878.5143413333317
9478,5635.534682666664
9976,7427.460239333329
17268,5414.696214333334
15738,9970.037533333321
14253,16361.105246000008
12325,3293.351787
7405,4961.512320666669
3488,3409.934405666666
7152,9655.493031666676
5870,13611.863089000002
2192,5405.213952666664
18430,10881.577104999997
13491,4244.508905666666
9025,4182.348553666665
9924,6065.949661333331
18336,6300.1298256666705
9817,5582.508988
1403,10231.137540666668
16465,17245.453297666678
17682,8275.77346233334
3799,4937.209885666666
1252,4794.702892333332
11923,12638.555644333339
18364,7086.365621000001
5915,14326.278857999994
11268,5904.248146666669
3977,3713.5346813333354
17271,6571.242101666661
3230,19729.79572833333
6136,6087.434766999996
3017,6694.949167333331
9113,23686.16565899999
8933,6926.225889666671
19884,5620.6491443333325
3706,6586.227860333332
16633,3825.835290000002
1458,12423.730381666666
11061,7272.2357216666705
2730,5680.854553333335
16773,9873.003352333344
243,6752.635348333334
14867,11148.111125333335
10008,10305.797516333336
10637,17598.95011399999
18845,5282.850205333333
7894,18618.243667333332
8363,4899.937094333336
13402,8011.177050333332
268,3891.660853333333
17755,5244.412053000004
12960,8363.742450666665
19697,6280.768213666666
4512,6287.974481000001
11103,3192.128578333334
13726,3457.22854566667
3100,4314.991844333333
5148,32050.836980333315
7769,6970.330904333331
9573,10264.730506999998
2044,13867.09684866667
0,3473.458017333335
16264,6494.1516553333395
10757,4153.620049666669
3913,13785.58589499999
15385,9032.106057666668
13387,3777.8425526666697
18408,3369.2793643333343
15010,9204.67001233333
7930,4182.979363333331
7142,6761.293724333335
18892,5331.642880000002
17808,10039.016389666665
16110,6061.014938333337
18327,2245.182888666666
17763,3473.832304666666
19013,14978.01713633333
10638,5401.488104666666
6481,14739.650493333344
1009,4683.920566333337
19083,6149.474971000002
8832,5222.539320333327
4823,12066.23715766668
7920,7297.3254046666625
260,4739.190479666664
19272,4313.1945596666665
7635,7918.681226333338
17990,8827.658780666667
15209,3248.325943666668
14737,9217.968334
15150,5920.059382666668
10789,5057.270415333334
9064,5978.387714666665
3481,8264.198129333328
17003,13491.078543666672
16646,13483.09036933334
17385,11760.563026666672
14780,4173.189922999999
15254,6889.864737666669
10646,8863.84302733334
14159,12166.74470433333
7658,10439.648773000008
12116,5545.478533
929,4112.983077333332
8769,4695.351184333328
10423,13521.543333000003
654,7839.489165999999
9789,7413.026447666666
11148,4184.965659333332
18038,2774.184067333331
19674,12529.531438666656
8471,6582.447623666661
7461,9799.53092266667
3567,5584.180296333337
6622,14578.394620666677
16045,6846.7931336666625
3217,4400.307423999998
13136,4030.5049063333336
13950,5911.748731333335
156,8432.932186999993
18714,15697.265336666685
1919,13707.93653033332
8275,5223.716685999998
3860,8342.711116999995
17075,5954.590097666665
10083,5987.978983000002
8256,46014.42689799996
13049,8414.18841066667
1000,4498.667821666669
5202,4030.310683333335
11531,7874.942652000001
3460,6938.520949666667
3240,15970.065219333324
2371,8028.746372
19021,9910.23568200001
106,26256.384423333315
8182,10227.072951333335
11419,13122.026580666652
3009,10886.093730000002
7897,6982.972014000001
18720,10018.21386433333
16916,21255.629996666674
1972,2629.755847333333
2087,10437.303169000006
16397,5905.229557999995
127,22426.86615033331
581,5784.347949333333
4963,8828.402627999998
1633,5178.417267999998
11214,3156.642850333332
5622,5647.56404266667
7550,13044.28258500001
9320,9150.551652000004
1952,19771.562480666664
13078,6456.66416666667
8970,24613.699391333317
17321,5463.922418333337
4624,11717.724615333333
15143,5440.692624
4557,8971.891174000006
18256,8545.415983333332
2831,5289.395792666668
233,12600.38420633332
8310,9094.191396666667
12418,8437.910904333328
19950,10718.750447
17557,5070.74212066667
13592,10590.757142666673
7810,12080.392609999997
18687,15543.201615333342
15183,8560.247250000006
5811,3054.0800636666645
5109,20984.845006666692
19799,1792.6126283333315
12704,11776.608556333344
6635,10643.982888000006
771,3952.8802369999994
11503,9655.13314266666
15655,16298.159444666664
18941,24308.846547666693
14255,4898.091190000002
18574,8965.440418666672
4279,15808.279688333332
19769,12217.171825999996
9970,3913.015935666666
12903,5369.91152733333
8888,14415.698918000004
14260,5247.699408000001
9458,9269.059372333331
13665,13272.393643666665
10467,11353.903736000004
6716,4260.173399999998
8163,10217.728106666671
5960,5865.286441000002
8788,10924.279919333336
15348,7451.316559333331
1114,34586.92990566669
15502,3476.6445076666737
1927,14008.088535666668
17159,4024.8716480000016
15846,5846.18402266667
8490,5890.087157666667
10443,9835.330054999999
14870,5872.614012333332
13150,8017.206548333339
7230,5091.887770666665
3310,6740.409816333331
1231,7500.427267000006
6939,13205.83035100001
6851,7087.492510666667
3522,4571.052015333335
5492,4122.00384566667
8027,9524.417889666658
4207,6907.258027666664
11469,23209.687206333325
904,17582.23790633332
17502,10344.803467333326
4815,3761.522145000003
5174,7225.0297910000045
9955,8082.129182999994
14311,2049.634441333336
9633,3703.086963000002
17957,5634.132931000003
7855,13558.245989333345
13259,10233.245655999997
7582,13471.532389666672
19033,4461.433075666669
9933,11527.840502666666
11305,4970.332746333331
5634,8560.622317666674
7885,4287.839668666668
16746,4169.800383
18805,8155.728333333327
7149,5701.2254040000025
12075,3238.120399333333
2751,3226.1919286666657
11442,7232.121539999993
5720,5331.960847333335
331,6108.142243333332
7038,3785.626205666662
11789,2963.989450333333
9100,23668.775603999995
4019,3846.494225000001
1147,10556.138931666675
19466,14971.198961999997
14628,11905.73774633333
4479,9788.302506000007
17200,14353.413626000012
2270,12488.279173666671
10744,24089.342293000023
13643,8579.479347333332
7294,5856.767626333335
9416,2893.360536333334
2476,8730.069009666668
494,9751.78404833334
14507,8220.023977666668
14691,7534.731193999995
11254,11873.932336666669
16685,2521.3225933333383
19826,22934.601890000024
14170,2336.5465873333337
6280,3660.006296
13753,13770.124742999986
19501,5622.670533666671
890,7840.579216000007
5864,8474.253993333341
9535,9309.499432666667
278,7619.901520666673
4306,17570.292912666657
11427,9705.383277333343
6153,8773.777725999998
3067,5736.3033596666655
15273,6160.050483666668
8567,5816.727925333333
2046,9172.614904000005
10785,8864.153818666666
6118,22131.47757266666
15417,13492.369535666656
14642,19346.432789333336
18857,2225.201740333332
193,2927.6781959999976
9042,7485.23082766667
1827,7023.479278666672
10314,1422.7413846666655
15714,9963.658519666657
3947,5180.0048240000015
551,5392.517737333331
15621,8560.776813999999
12076,5603.523473333338
2470,18028.49939900001
19173,4752.052927666664
8384,7363.034836666667
5877,4708.349296333335
4651,5163.281875666662
11750,5473.453016999998
8486,7409.692195999998
2333,14985.102796666672
10441,7117.335726333329
1730,7700.027892666662
16003,10092.150289666668
14395,17251.77323133334
6887,16567.479557666673
763,10482.80567
692,8065.998240666669
114,4159.832086333336
933,5344.8246183333395
5443,6904.409511333333
8738,2020.5357619999993
1768,3764.8801473333315
19562,7011.610286333334
6620,23815.916395333305
8015,20401.395558000026
4555,7440.503550666668
3861,6836.458242000003
12824,5604.6182699999945
6221,9018.275132666664
18149,7457.396203666673
14668,14283.175505333342
12601,8023.338138666674
8100,7388.879252666674
1550,8879.809156333346
18304,13878.018025666672
1178,20655.486606333325
19429,9082.344996000002
4430,6148.7419133333315
17286,6668.843248000001
5332,2635.877987666667
2731,16556.955412333333
12916,4333.906564666666
14899,9385.074405000005
17919,3579.3641649999995
4015,9908.419085
900,1765.4151549999997
380,8826.419280333332
13196,4100.944293333335
15793,12773.587475000008
365,16112.566400666674
18268,44175.702073666565
7789,12401.914176333341
18725,11145.973157000002
91,5268.10383
12265,15440.911376333335
17867,5443.1304963333305
16447,6812.090517666661
16154,5587.925267666666
14551,11962.572625666668
6483,4594.394120666664
19290,7118.468147000001
17359,14086.29571500001
10469,31076.60727200001
12362,4564.090764000003
3120,5938.430236666667
8402,6841.064701000002
13439,8565.039369333339
16645,5084.063449999998
19052,15607.10073566666
526,6117.641853
8664,26190.448646333327
10771,11055.07199533334
9228,4963.116176333339
6957,18681.302335333337
8450,6918.167206666665
19213,9651.363933666662
13007,7195.0141146666665
2109,7221.535317000002
6947,9546.932112333332
5326,9752.200115000003
6606,10546.187662
11026,2621.1565046666674
17960,5271.367387000006
4755,16548.96036466666
18989,7777.54699333333
14748,12365.879034999998
15630,6895.944777333337
14796,8278.878667333336
10630,13332.450250333342
2712,14865.784114
3457,13618.088510000007
17293,3749.30086566667
17239,5411.594706666669
14213,12900.683848000008
19686,3914.7637309999996
3416,34218.28718900001
19432,6304.204349000004
11382,8433.439799999995
15720,7120.068212666668
15843,4691.659131666664
14249,15191.307620000001
12595,5154.386609000001
1762,3548.081575000002
9022,2251.574906000001
7664,5843.5677476666715
11787,27459.800811333327
19077,3513.0707763333294
6434,6259.311064333338
14039,12351.040623000012
247,10239.785593333352
14053,12693.664754666665
8065,10804.581085999998
6870,4307.211944666662
2883,4671.252333999998
14415,8861.836796999998
9087,3598.8795713333343
11813,10596.215361333341
8774,4857.023901
3215,2515.4453373333304
9013,2531.019124000003
2153,3482.818226999998
17259,10782.565475999996
1065,4749.461929666669
9961,7788.803814666673
8170,5515.833447666668
1012,3578.3124433333364
16368,8405.654532666673
6313,6483.381996000001
13973,12812.299860666673
14485,10756.271955333319
18118,8643.011814999998
10015,4540.9671303333325
12529,5208.312580333336
8557,6682.9004740000055
9618,7034.009370999999
1377,11538.913471333346
15848,13584.43529133335
14886,2889.0823770000015
7031,22992.347068333333
4879,7249.522059666663
16579,22631.31691700003
18074,7136.652262999997
2604,5342.343477666665
4956,4498.477967000001
277,3378.0733316666688
2045,10992.22770133334
6103,11484.99580233333
5481,9573.712495666672
13248,4775.347174000003
7490,8942.771455333324
7863,12228.267580666665
9624,10269.830316999996
676,4448.936624000002
573,9926.858570000004
13432,3170.822034999998
7190,13852.04388699999
7479,19395.959238666674
